680,"Alphaville (Alphaville, une étrange
681,Coup de torchon (Clean Slate) (1981)
682,Tigrero: A Film That Was Never Made 
683,"Eye of Vichy, The (Oeil de Vichy, L
684,Windows (1980),Drama                
685,It's My Party (1996),Drama          
687,Country Life (1994),Drama|Romance   
688,Operation Dumbo Drop (1995),Action|A
690,"Promise, The (Versprechen, Das) (19
691,Mrs. Winterbourne (1996),Comedy|Roma
692,Solo (1996),Action|Sci-Fi|Thriller  
693,Under the Domim Tree (Etz Hadomim Ta
694,"Substitute, The (1996)",Action|Crim
695,True Crime (1996),Mystery|Thriller  
696,Butterfly Kiss (1995),Drama|Thriller
697,Feeling Minnesota (1996),Drama|Roman
698,Delta of Venus (1995),Drama         
699,To Cross the Rubicon (1991),Drama   
700,Angus (1995),Comedy                 
701,Daens (1992),Drama                  
702,Faces (1968),Drama                  
703,Boys (1996),Drama                   
704,"Quest, The (1996)",Action|Adventure
705,Cosi (1996),Comedy                  
706,Sunset Park (1996),Drama            
707,Mulholland Falls (1996),Crime|Drama|
708,"Truth About Cats & Dogs, The (1996)
709,Oliver & Company (1988),Adventure|An
710,Celtic Pride (1996),Comedy          
711,Flipper (1996),Adventure|Children   
712,Captives (1994),Crime|Drama|Romance|
713,Of Love and Shadows (1994),Drama    
714,Dead Man (1995),Drama|Mystery|Wester
715,"Horseman on the Roof, The (Hussard 
716,Switchblade Sisters (1975),Crime    
717,Mouth to Mouth (Boca a boca) (1995),
718,"Visitors, The (Visiteurs, Les) (199
719,Multiplicity (1996),Comedy          
720,Wallace & Gromit: The Best of Aardma
721,Halfmoon (Paul Bowles - Halbmond) (1
722,"Haunted World of Edward D. Wood Jr.
723,Two Friends (1986),Drama            
724,"Craft, The (1996)",Drama|Fantasy|Ho
725,"Great White Hype, The (1996)",Comed
726,Last Dance (1996),Drama             
727,War Stories (1995),Documentary      
728,Cold Comfort Farm (1995),Comedy     
729,"Institute Benjamenta, or This Dream
730,Low Life (1994),Drama               
731,Heaven's Prisoners (1996),Crime|Thri
732,Original Gangstas (1996),Crime      
733,"Rock, The (1996)",Action|Adventure|
734,Getting Away With Murder (1996),Come
735,Cemetery Man (Dellamorte Dellamore) 
736,Twister (1996),Action|Adventure|Roma
737,Barb Wire (1996),Action|Sci-Fi      
738,"Garçu, Le (1995)",Drama            
739,Honey Moon (Honigmond) (1996),Comedy
741,Ghost in the Shell (Kôkaku kidôtai) 
742,Thinner (1996),Horror|Thriller      
743,Spy Hard (1996),Comedy              
744,Brothers in Trouble (1995),Drama    
745,Wallace & Gromit: A Close Shave (199
746,Force of Evil (1948),Film-Noir      
747,"Stupids, The (1996)",Comedy        
748,"Arrival, The (1996)",Action|Sci-Fi|
749,"Man from Down Under, The (1943)",Dr
750,Dr. Strangelove or: How I Learned to
751,Careful (1992),Comedy|Horror        
752,Vermont Is For Lovers (1992),Comedy|
753,"Month by the Lake, A (1995)",Comedy
754,Gold Diggers: The Secret of Bear Mou
755,Kim (1950),Children|Drama           
756,Carmen Miranda: Bananas Is My Busine
757,Ashes of Time (Dung che sai duk) (19
758,"Jar, The (Khomreh) (1992)",Drama   
759,Maya Lin: A Strong Clear Vision (199
760,Stalingrad (1993),Drama|War         
761,"Phantom, The (1996)",Action|Adventu
762,Striptease (1996),Comedy|Crime      
763,"Last of the High Kings, The (a.k.a.
764,Heavy (1995),Drama|Romance          
765,Jack (1996),Comedy|Drama            
766,I Shot Andy Warhol (1996),Drama     
767,"Grass Harp, The (1995)",Comedy|Dram
768,Someone Else's America (1995),Drama 
769,Marlene Dietrich: Shadow and Light (
770,Costa Brava (1946),Drama            
771,"Life Is Rosy (a.k.a. Life Is Beauti
772,Quartier Mozart (1992),Comedy       
773,Touki Bouki (1973),Drama            
774,Wend Kuuni (a.k.a. God's Gift) (1982
775,Spirits of the Dead (1968),Horror|My
776,Babyfever (1994),Comedy|Drama       
777,Pharaoh's Army (1995),War           
778,Trainspotting (1996),Comedy|Crime|Dr
779,'Til There Was You (1997),Drama|Roma
780,Independence Day (a.k.a. ID4) (1996)
781,Stealing Beauty (1996),Drama        
782,"Fan, The (1996)",Drama|Thriller    
783,"Hunchback of Notre Dame, The (1996)
784,"Cable Guy, The (1996)",Comedy|Thril
785,Kingpin (1996),Comedy               
786,Eraser (1996),Action|Drama|Thriller 
787,"Gate of Heavenly Peace, The (1995)"
788,"Nutty Professor, The (1996)",Comedy
789,"I, the Worst of All (Yo, la peor de
790,"Unforgettable Summer, An (Un été in
791,"Last Klezmer: Leopold Kozlowski, Hi
792,"Hungarian Fairy Tale, A (Hol volt, 
793,My Life and Times With Antonin Artau
794,Midnight Dancers (Sibak) (1994),Come
795,Somebody to Love (1994),Drama       
796,"Very Natural Thing, A (1974)",Drama
797,"Old Lady Who Walked in the Sea, The
798,Daylight (1996),Action|Adventure|Dra
799,"Frighteners, The (1996)",Comedy|Hor
800,Lone Star (1996),Drama|Mystery|Weste
801,Harriet the Spy (1996),Children|Come
802,Phenomenon (1996),Drama|Romance     
803,Walking and Talking (1996),Comedy|Dr
804,She's the One (1996),Comedy|Romance 
805,"Time to Kill, A (1996)",Drama|Thril
806,American Buffalo (1996),Crime|Drama 
807,"Rendezvous in Paris (Rendez-vous de
808,Alaska (1996),Adventure|Children    
809,Fled (1996),Action|Adventure        
810,Kazaam (1996),Children|Comedy|Fantas
812,Magic Hunter (Büvös vadász) (1994),D
813,Larger Than Life (1996),Comedy      
814,"Boy Called Hate, A (1995)",Drama   
815,Power 98 (1996),Action|Mystery|Thril
816,Two Deaths (1995),Drama             
818,"Very Brady Sequel, A (1996)",Comedy
819,Stefano Quantestorie (1993),Comedy|D
820,"Death in the Garden (Mort en ce jar
821,"Crude Oasis, The (1995)",Drama|Roma
822,Hedd Wyn (1992),Drama|Romance|War   
823,"Collector, The (La collectionneuse)
824,Kaspar Hauser (1993),Drama|Mystery  
825,Regular Guys (Echte Kerle) (1996),Co
826,Women Robbers (Diebinnen) (1995),Dra
827,"Convent, The (O Convento) (1995)",D
828,"Adventures of Pinocchio, The (1996)
829,Joe's Apartment (1996),Comedy|Fantas
830,"First Wives Club, The (1996)",Comed
831,Stonewall (1995),Drama              
832,Ransom (1996),Crime|Thriller        
833,High School High (1996),Comedy      
834,Phat Beach (1996),Comedy            
835,Foxfire (1996),Drama                
836,Chain Reaction (1996),Action|Adventu
837,Matilda (1996),Children|Comedy|Fanta
838,Emma (1996),Comedy|Drama|Romance    
839,"Crow: City of Angels, The (1996)",A
840,House Arrest (1996),Children|Comedy 
841,"Eyes Without a Face (Yeux sans visa
842,Tales from the Crypt Presents: Borde
843,Lotto Land (1995),Drama             
844,"Story of Xinghua, The (Xinghua san 
845,"Day the Sun Turned Cold, The (Tiang
846,Flirt (1995),Drama                  
847,"Big Squeeze, The (1996)",Comedy|Dra
848,"Spitfire Grill, The (1996)",Drama  
849,Escape from L.A. (1996),Action|Adven
850,Cyclo (Xich lo) (1995),Crime|Drama  
851,Basquiat (1996),Drama               
852,Tin Cup (1996),Comedy|Drama|Romance 
853,Dingo (1991),Drama                  
854,"Ballad of Narayama, The (Narayama B
855,Every Other Weekend (Un week-end sur
856,Mille bolle blu (1993),Comedy       
857,Crows and Sparrows (Wuya yu maque) (
858,"Godfather, The (1972)",Crime|Drama 
859,"Hippie Revolution, The (1996)",Docu
860,"Maybe, Maybe Not (Bewegte Mann, Der
861,Supercop (Police Story 3: Supercop) 
862,Manny & Lo (1996),Drama             
864,"Wife, The (1995)",Comedy|Drama     
865,Small Faces (1996),Drama            
866,Bound (1996),Crime|Drama|Romance|Thr
867,Carpool (1996),Comedy|Crime         
868,Death in Brunswick (1991),Comedy    
869,Kansas City (1996),Crime|Drama|Music
870,Gone Fishin' (1997),Comedy          
871,Lover's Knot (1996),Comedy          
872,Vive L'Amour (Ai qing wan sui) (1994
873,Shadow of Angels (Schatten der Engel
874,Killer: A Journal of Murder (1995),C
875,Nothing to Lose (1994),Action|Crime|
876,Supercop 2 (Project S) (Chao ji ji h
877,Girls Town (1996),Comedy|Drama      
878,Bye-Bye (1995),Drama                
879,"Relic, The (1997)",Horror|Thriller 
880,"Island of Dr. Moreau, The (1996)",S
881,First Kid (1996),Children|Comedy    
882,"Trigger Effect, The (1996)",Drama|T
884,Sweet Nothing (1996),Drama          
885,Bogus (1996),Children|Drama|Fantasy 
886,Bulletproof (1996),Action|Comedy|Cri
887,Talk of Angels (1998),Drama         
889,1-900 (06) (1994),Drama|Romance     
890,Baton Rouge (Bâton rouge) (1988),Thr
891,Halloween: The Curse of Michael Myer
892,Twelfth Night (1996),Comedy|Drama|Ro
893,Mother Night (1996),Drama           
894,Liebelei (1933),Romance             
895,Venice/Venice (1992),Drama          
896,Wild Reeds (Les roseaux sauvages) (1
897,For Whom the Bell Tolls (1943),Adven
898,"Philadelphia Story, The (1940)",Com
899,Singin' in the Rain (1952),Comedy|Mu
900,"American in Paris, An (1951)",Music
901,Funny Face (1957),Comedy|Musical    
902,Breakfast at Tiffany's (1961),Drama|
903,Vertigo (1958),Drama|Mystery|Romance
904,Rear Window (1954),Mystery|Thriller 
905,It Happened One Night (1934),Comedy|
906,Gaslight (1944),Drama|Thriller      
907,"Gay Divorcee, The (1934)",Comedy|Mu
908,North by Northwest (1959),Action|Adv
909,"Apartment, The (1960)",Comedy|Drama
910,Some Like It Hot (1959),Comedy|Crime
911,Charade (1963),Comedy|Crime|Mystery|
912,Casablanca (1942),Drama|Romance     
913,"Maltese Falcon, The (1941)",Film-No
914,My Fair Lady (1964),Comedy|Drama|Mus
915,Sabrina (1954),Comedy|Romance       
916,Roman Holiday (1953),Comedy|Drama|Ro
917,"Little Princess, The (1939)",Childr
918,Meet Me in St. Louis (1944),Musical 
919,"Wizard of Oz, The (1939)",Adventure
920,Gone with the Wind (1939),Drama|Roma
921,My Favorite Year (1982),Comedy      
922,Sunset Blvd. (a.k.a. Sunset Boulevar
923,Citizen Kane (1941),Drama|Mystery   
924,2001: A Space Odyssey (1968),Adventu
925,Golden Earrings (1947),Adventure|Rom
926,All About Eve (1950),Drama          
927,"Women, The (1939)",Comedy          
928,Rebecca (1940),Drama|Mystery|Romance
929,Foreign Correspondent (1940),Drama|F
930,Notorious (1946),Film-Noir|Romance|T
931,Spellbound (1945),Mystery|Romance|Th
932,"Affair to Remember, An (1957)",Dram
933,To Catch a Thief (1955),Crime|Myster
934,Father of the Bride (1950),Comedy   
935,"Band Wagon, The (1953)",Comedy|Musi
936,Ninotchka (1939),Comedy|Romance     
937,Love in the Afternoon (1957),Comedy|
938,Gigi (1958),Musical                 
939,"Reluctant Debutante, The (1958)",Co
940,"Adventures of Robin Hood, The (1938
941,"Mark of Zorro, The (1940)",Adventur
942,Laura (1944),Crime|Film-Noir|Mystery
943,"Ghost and Mrs. Muir, The (1947)",Dr
944,Lost Horizon (1937),Drama           
945,Top Hat (1935),Comedy|Musical|Romanc
946,To Be or Not to Be (1942),Comedy|Dra
947,My Man Godfrey (1936),Comedy|Romance
948,Giant (1956),Drama|Romance|Western  
949,East of Eden (1955),Drama           
950,"Thin Man, The (1934)",Comedy|Crime 
951,His Girl Friday (1940),Comedy|Romanc
952,Around the World in 80 Days (1956),A
953,It's a Wonderful Life (1946),Childre
954,Mr. Smith Goes to Washington (1939),
955,Bringing Up Baby (1938),Comedy|Roman
956,Penny Serenade (1941),Drama|Romance 
957,"Scarlet Letter, The (1926)",Drama  
958,Lady of Burlesque (1943),Comedy|Myst
959,Of Human Bondage (1934),Drama       
960,Angel on My Shoulder (1946),Crime|Dr
961,Little Lord Fauntleroy (1936),Drama 
962,They Made Me a Criminal (1939),Crime
963,"Inspector General, The (1949)",Musi
964,Angel and the Badman (1947),Romance|
965,"39 Steps, The (1935)",Drama|Mystery
966,A Walk in the Sun (1945),Drama|War  
967,"Outlaw, The (1943)",Western        
968,Night of the Living Dead (1968),Horr
969,"African Queen, The (1951)",Adventur
970,Beat the Devil (1953),Adventure|Come
971,Cat on a Hot Tin Roof (1958),Drama  
972,"Last Time I Saw Paris, The (1954)",
973,Meet John Doe (1941),Comedy|Drama   
974,Algiers (1938),Drama|Romance        
975,Something to Sing About (1937),Comed
976,"Farewell to Arms, A (1932)",Romance
977,Moonlight Murder (1936),Mystery     
979,Nothing Personal (1995),Drama|War   
980,"Yes, Madam (a.k.a. Police Assassins
981,Dangerous Ground (1997),Drama       
982,Picnic (1955),Drama                 
983,Madagascar Skin (1995),Romance      
984,"Pompatus of Love, The (1996)",Comed
985,Small Wonders (1995),Documentary    
986,Fly Away Home (1996),Adventure|Child
987,Bliss (1997),Drama|Romance          
988,Grace of My Heart (1996),Comedy|Dram
989,Brother of Sleep (Schlafes Bruder) (
990,Maximum Risk (1996),Action|Adventure
991,Michael Collins (1996),Drama        
992,"Rich Man's Wife, The (1996)",Thrill
993,Infinity (1996),Drama               
994,Big Night (1996),Comedy|Drama       
996,Last Man Standing (1996),Action|Crim
997,Caught (1996),Drama|Thriller        
998,Set It Off (1996),Action|Crime      
999,2 Days in the Valley (1996),Crime|Fi
1000,Curdled (1996),Crime               
1001,"Associate, The (Associé, L') (1979
1002,Ed's Next Move (1996),Comedy|Romanc
1003,Extreme Measures (1996),Drama|Thril
1004,"Glimmer Man, The (1996)",Action|Th
1005,D3: The Mighty Ducks (1996),Childre
1006,"Chamber, The (1996)",Drama        
1007,"Apple Dumpling Gang, The (1975)",C
1008,"Davy Crockett, King of the Wild Fr
1009,Escape to Witch Mountain (1975),Adv
1010,"Love Bug, The (1969)",Children|Com
1011,Herbie Rides Again (1974),Children|
1012,Old Yeller (1957),Children|Drama   
1013,"Parent Trap, The (1961)",Children|
1014,Pollyanna (1960),Children|Comedy|Dr
1015,Homeward Bound: The Incredible Jour
1016,"Shaggy Dog, The (1959)",Children|C
1017,Swiss Family Robinson (1960),Advent
1018,That Darn Cat! (1965),Children|Come
1019,"20,000 Leagues Under the Sea (1954
1020,Cool Runnings (1993),Comedy        
1021,Angels in the Outfield (1994),Child
1022,Cinderella (1950),Animation|Childre
1023,Winnie the Pooh and the Blustery Da
1024,"Three Caballeros, The (1945)",Anim
1025,"Sword in the Stone, The (1963)",An
1026,So Dear to My Heart (1949),Children
1027,Robin Hood: Prince of Thieves (1991
1028,Mary Poppins (1964),Children|Comedy
1029,Dumbo (1941),Animation|Children|Dra
1030,Pete's Dragon (1977),Adventure|Anim
1031,Bedknobs and Broomsticks (1971),Adv
1032,Alice in Wonderland (1951),Adventur
1033,"Fox and the Hound, The (1981)",Ani
1034,Freeway (1996),Comedy|Crime|Drama|T
1035,"Sound of Music, The (1965)",Musica
1036,Die Hard (1988),Action|Crime|Thrill
1037,"Lawnmower Man, The (1992)",Action|
1038,Unhook the Stars (1996),Drama      
1039,Synthetic Pleasures (1995),Document
1040,"Secret Agent, The (1996)",Drama   
1041,Secrets & Lies (1996),Drama        
1042,That Thing You Do! (1996),Comedy|Dr
1043,To Gillian on Her 37th Birthday (19
1044,Surviving Picasso (1996),Drama     
1045,Love Is All There Is (1996),Comedy|
1046,Beautiful Thing (1996),Drama|Romanc
1047,"Long Kiss Goodnight, The (1996)",A
1049,"Ghost and the Darkness, The (1996)
1050,Looking for Richard (1996),Document
1051,Trees Lounge (1996),Drama          
1052,"Proprietor, The (1996)",Drama     
1053,Normal Life (1996),Crime|Drama|Roma
1054,Get on the Bus (1996),Drama        
1055,Shadow Conspiracy (1997),Thriller  
1056,Jude (1996),Drama                  
1057,Everyone Says I Love You (1996),Com
1058,Bitter Sugar (Azúcar amarga) (1996)
1059,William Shakespeare's Romeo + Julie
1060,Swingers (1996),Comedy|Drama       
1061,Sleepers (1996),Thriller           
1062,"Sunchaser, The (1996)",Drama      
1063,Johns (1996),Drama                 
1065,Five Angles on Murder (1950),Myster
1066,Shall We Dance (1937),Comedy|Musica
1067,"Damsel in Distress, A (1937)",Come
1068,Crossfire (1947),Crime|Film-Noir   
1069,"Murder, My Sweet (1944)",Crime|Fil
1070,Macao (1952),Adventure             
1071,For the Moment (1994),Romance|War  
1073,Willy Wonka & the Chocolate Factory
1075,"Sexual Life of the Belgians, The (
1076,"Innocents, The (1961)",Drama|Horro
1077,Sleeper (1973),Comedy|Sci-Fi       
1078,Bananas (1971),Comedy|War          
1079,"Fish Called Wanda, A (1988)",Comed
1080,Monty Python's Life of Brian (1979)
1081,Victor/Victoria (1982),Comedy|Music
1082,"Candidate, The (1972)",Drama      
1083,"Great Race, The (1965)",Comedy|Mus
1084,Bonnie and Clyde (1967),Crime|Drama
1085,"Old Man and the Sea, The (1958)",A
1086,Dial M for Murder (1954),Crime|Myst
1087,Madame Butterfly (1995),Musical    
1088,Dirty Dancing (1987),Drama|Musical|
1089,Reservoir Dogs (1992),Crime|Mystery
1090,Platoon (1986),Drama|War           
1091,Weekend at Bernie's (1989),Comedy  
1092,Basic Instinct (1992),Crime|Mystery
1093,"Doors, The (1991)",Drama          
1094,"Crying Game, The (1992)",Drama|Rom
1095,Glengarry Glen Ross (1992),Drama   
1096,Sophie's Choice (1982),Drama       
1097,E.T. the Extra-Terrestrial (1982),C
1098,"Search for One-eye Jimmy, The (199
1099,"Christmas Carol, A (1938)",Childre
1100,Days of Thunder (1990),Action|Drama
1101,Top Gun (1986),Action|Romance      
1102,American Strays (1996),Action      
1103,Rebel Without a Cause (1955),Drama 
1104,"Streetcar Named Desire, A (1951)",
1105,Children of the Corn IV: The Gather
1106,"Leopard Son, The (1996)",Documenta
1107,Loser (1991),Comedy                
1109,Charm's Incidents (Charms Zwischenf
1110,Bird of Prey (1996),Action         
1111,Microcosmos (Microcosmos: Le peuple
1112,Palookaville (1996),Action|Comedy|D
1113,"Associate, The (1996)",Comedy     
1114,"Funeral, The (1996)",Crime|Drama  
1115,Sleepover (1995),Drama             
1116,"Single Girl, A (Fille seule, La) (
1117,"Eighth Day, The (Huitième jour, Le
1118,North Star (a.k.a. Tashunga) (1995)
1119,Drunks (1995),Drama                
1120,"People vs. Larry Flynt, The (1996)
1121,Glory Daze (1995),Drama            
1122,Plutonium Circus (1995),Documentary
1123,"Perfect Candidate, A (1996)",Docum
1124,On Golden Pond (1981),Drama        
